Year,Race,Pos,No,Driver,Car,Laps,Time/Retired,PTS,Country,Circuit,Type,Direction,Location,Last length used,Turns,Grands Prix,Grands Prix held
2000,51,7,17,Mika Salo SAL,Sauber Petronas,64.0,+1 lap,0.0,Spain,Circuito Permanente de Jerez,Race circuit,Clockwise,Jerez de la Frontera,4.428 km (2.751 mi),13,"Spanish Grand Prix,European Grand Prix",7
2000,51,7,17,Mika Salo SAL,Sauber Petronas,64.0,+1 lap,0.0,Spain,Circuito Permanente del Jarama,Race circuit,Clockwise,San Sebastián de los Reyes,3.314 km (2.059 mi),12,Spanish Grand Prix,9
2000,51,7,17,Mika Salo SAL,Sauber Petronas,64.0,+1 lap,0.0,Spain,Montjuïc circuit,Street circuit,Anti-clockwise,Barcelona,3.791 km (2.356 mi),18,Spanish Grand Prix,4
2000,51,7,17,Mika Salo SAL,Sauber Petronas,64.0,+1 lap,0.0,Spain,Valencia Street Circuit,Street circuit,Clockwise,Valencia,5.419 km (3.367 mi),25,European Grand Prix,5
2000,51,8,23,Ricardo Zonta ZON,BAR Honda,64.0,+1 lap,0.0,Spain,Circuit de Barcelona-Catalunya *,Race circuit,Clockwise,Montmeló,4.657 km (2.894 mi),14,Spanish Grand Prix,34
2000,51,8,23,Ricardo Zonta ZON,BAR Honda,64.0,+1 lap,0.0,Spain,Circuit de Pedralbes,Street circuit,Clockwise,Barcelona,6.316 km (3.925 mi),6,Spanish Grand Prix,2
2000,51,8,23,Ricardo Zonta ZON,BAR Honda,64.0,+1 lap,0.0,Spain,Circuito Permanente de Jerez,Race circuit,Clockwise,Jerez de la Frontera,4.428 km (2.751 mi),13,"Spanish Grand Prix,European Grand Prix",7
2000,51,8,23,Ricardo Zonta ZON,BAR Honda,64.0,+1 lap,0.0,Spain,Circuito Permanente del Jarama,Race circuit,Clockwise,San Sebastián de los Reyes,3.314 km (2.059 mi),12,Spanish Grand Prix,9
2000,51,8,23,Ricardo Zonta ZON,BAR Honda,64.0,+1 lap,0.0,Spain,Montjuïc circuit,Street circuit,Anti-clockwise,Barcelona,3.791 km (2.356 mi),18,Spanish Grand Prix,4
2000,51,8,23,Ricardo Zonta ZON,BAR Honda,64.0,+1 lap,0.0,Spain,Valencia Street Circuit,Street circuit,Clockwise,Valencia,5.419 km (3.367 mi),25,European Grand Prix,5
2000,51,9,11,Giancarlo Fisichella FIS,Benetton Playlife,64.0,+1 lap,0.0,Spain,Circuit de Barcelona-Catalunya *,Race circuit,Clockwise,Montmeló,4.657 km (2.894 mi),14,Spanish Grand Prix,34
2000,51,9,11,Giancarlo Fisichella FIS,Benetton Playlife,64.0,+1 lap,0.0,Spain,Circuit de Pedralbes,Street circuit,Clockwise,Barcelona,6.316 km (3.925 mi),6,Spanish Grand Prix,2
2000,51,9,11,Giancarlo Fisichella FIS,Benetton Playlife,64.0,+1 lap,0.0,Spain,Circuito Permanente de Jerez,Race circuit,Clockwise,Jerez de la Frontera,4.428 km (2.751 mi),13,"Spanish Grand Prix,European Grand Prix",7
2000,51,9,11,Giancarlo Fisichella FIS,Benetton Playlife,64.0,+1 lap,0.0,Spain,Circuito Permanente del Jarama,Race circuit,Clockwise,San Sebastián de los Reyes,3.314 km (2.059 mi),12,Spanish Grand Prix,9
2000,51,9,11,Giancarlo Fisichella FIS,Benetton Playlife,64.0,+1 lap,0.0,Spain,Montjuïc circuit,Street circuit,Anti-clockwise,Barcelona,3.791 km (2.356 mi),18,Spanish Grand Prix,4
2000,51,9,11,Giancarlo Fisichella FIS,Benetton Playlife,64.0,+1 lap,0.0,Spain,Valencia Street Circuit,Street circuit,Clockwise,Valencia,5.419 km (3.367 mi),25,European Grand Prix,5
2000,51,10,12,Alexander Wurz WUR,Benetton Playlife,64.0,+1 lap,0.0,Spain,Circuit de Barcelona-Catalunya *,Race circuit,Clockwise,Montmeló,4.657 km (2.894 mi),14,Spanish Grand Prix,34
2000,51,10,12,Alexander Wurz WUR,Benetton Playlife,64.0,+1 lap,0.0,Spain,Circuit de Pedralbes,Street circuit,Clockwise,Barcelona,6.316 km (3.925 mi),6,Spanish Grand Prix,2
2000,51,10,12,Alexander Wurz WUR,Benetton Playlife,64.0,+1 lap,0.0,Spain,Circuito Permanente de Jerez,Race circuit,Clockwise,Jerez de la Frontera,4.428 km (2.751 mi),13,"Spanish Grand Prix,European Grand Prix",7
2000,51,10,12,Alexander Wurz WUR,Benetton Playlife,64.0,+1 lap,0.0,Spain,Circuito Permanente del Jarama,Race circuit,Clockwise,San Sebastián de los Reyes,3.314 km (2.059 mi),12,Spanish Grand Prix,9
2000,51,10,12,Alexander Wurz WUR,Benetton Playlife,64.0,+1 lap,0.0,Spain,Montjuïc circuit,Street circuit,Anti-clockwise,Barcelona,3.791 km (2.356 mi),18,Spanish Grand Prix,4
2000,51,10,12,Alexander Wurz WUR,Benetton Playlife,64.0,+1 lap,0.0,Spain,Valencia Street Circuit,Street circuit,Clockwise,Valencia,5.419 km (3.367 mi),25,European Grand Prix,5
2000,51,11,7,Eddie Irvine IRV,Jaguar Cosworth,64.0,+1 lap,0.0,Spain,Circuit de Barcelona-Catalunya *,Race circuit,Clockwise,Montmeló,4.657 km (2.894 mi),14,Spanish Grand Prix,34
2000,51,11,7,Eddie Irvine IRV,Jaguar Cosworth,64.0,+1 lap,0.0,Spain,Circuit de Pedralbes,Street circuit,Clockwise,Barcelona,6.316 km (3.925 mi),6,Spanish Grand Prix,2
2000,51,11,7,Eddie Irvine IRV,Jaguar Cosworth,64.0,+1 lap,0.0,Spain,Circuito Permanente de Jerez,Race circuit,Clockwise,Jerez de la Frontera,4.428 km (2.751 mi),13,"Spanish Grand Prix,European Grand Prix",7
2000,51,11,7,Eddie Irvine IRV,Jaguar Cosworth,64.0,+1 lap,0.0,Spain,Circuito Permanente del Jarama,Race circuit,Clockwise,San Sebastián de los Reyes,3.314 km (2.059 mi),12,Spanish Grand Prix,9
2000,51,11,7,Eddie Irvine IRV,Jaguar Cosworth,64.0,+1 lap,0.0,Spain,Montjuïc circuit,Street circuit,Anti-clockwise,Barcelona,3.791 km (2.356 mi),18,Spanish Grand Prix,4
2000,51,11,7,Eddie Irvine IRV,Jaguar Cosworth,64.0,+1 lap,0.0,Spain,Valencia Street Circuit,Street circuit,Clockwise,Valencia,5.419 km (3.367 mi),25,European Grand Prix,5
2000,51,12,6,Jarno Trulli TRU,Jordan Mugen Honda,64.0,+1 lap,0.0,Spain,Circuit de Barcelona-Catalunya *,Race circuit,Clockwise,Montmeló,4.657 km (2.894 mi),14,Spanish Grand Prix,34
2000,51,12,6,Jarno Trulli TRU,Jordan Mugen Honda,64.0,+1 lap,0.0,Spain,Circuit de Pedralbes,Street circuit,Clockwise,Barcelona,6.316 km (3.925 mi),6,Spanish Grand Prix,2
2000,51,12,6,Jarno Trulli TRU,Jordan Mugen Honda,64.0,+1 lap,0.0,Spain,Circuito Permanente de Jerez,Race circuit,Clockwise,Jerez de la Frontera,4.428 km (2.751 mi),13,"Spanish Grand Prix,European Grand Prix",7
2000,51,12,6,Jarno Trulli TRU,Jordan Mugen Honda,64.0,+1 lap,0.0,Spain,Circuito Permanente del Jarama,Race circuit,Clockwise,San Sebastián de los Reyes,3.314 km (2.059 mi),12,Spanish Grand Prix,9
2000,51,12,6,Jarno Trulli TRU,Jordan Mugen Honda,64.0,+1 lap,0.0,Spain,Montjuïc circuit,Street circuit,Anti-clockwise,Barcelona,3.791 km (2.356 mi),18,Spanish Grand Prix,4
2000,51,12,6,Jarno Trulli TRU,Jordan Mugen Honda,64.0,+1 lap,0.0,Spain,Valencia Street Circuit,Street circuit,Clockwise,Valencia,5.419 km (3.367 mi),25,European Grand Prix,5
2000,51,13,8,Johnny Herbert HER,Jaguar Cosworth,64.0,+1 lap,0.0,Spain,Circuit de Barcelona-Catalunya *,Race circuit,Clockwise,Montmeló,4.657 km (2.894 mi),14,Spanish Grand Prix,34
2000,51,13,8,Johnny Herbert HER,Jaguar Cosworth,64.0,+1 lap,0.0,Spain,Circuit de Pedralbes,Street circuit,Clockwise,Barcelona,6.316 km (3.925 mi),6,Spanish Grand Prix,2
2000,51,13,8,Johnny Herbert HER,Jaguar Cosworth,64.0,+1 lap,0.0,Spain,Circuito Permanente de Jerez,Race circuit,Clockwise,Jerez de la Frontera,4.428 km (2.751 mi),13,"Spanish Grand Prix,European Grand Prix",7
2000,51,13,8,Johnny Herbert HER,Jaguar Cosworth,64.0,+1 lap,0.0,Spain,Circuito Permanente del Jarama,Race circuit,Clockwise,San Sebastián de los Reyes,3.314 km (2.059 mi),12,Spanish Grand Prix,9
2000,51,13,8,Johnny Herbert HER,Jaguar Cosworth,64.0,+1 lap,0.0,Spain,Montjuïc circuit,Street circuit,Anti-clockwise,Barcelona,3.791 km (2.356 mi),18,Spanish Grand Prix,4
2000,51,13,8,Johnny Herbert HER,Jaguar Cosworth,64.0,+1 lap,0.0,Spain,Valencia Street Circuit,Street circuit,Clockwise,Valencia,5.419 km (3.367 mi),25,European Grand Prix,5
2000,51,14,20,Marc Gene GEN,Minardi Fondmetal,63.0,+2 laps,0.0,Spain,Circuit de Barcelona-Catalunya *,Race circuit,Clockwise,Montmeló,4.657 km (2.894 mi),14,Spanish Grand Prix,34
2000,51,14,20,Marc Gene GEN,Minardi Fondmetal,63.0,+2 laps,0.0,Spain,Circuit de Pedralbes,Street circuit,Clockwise,Barcelona,6.316 km (3.925 mi),6,Spanish Grand Prix,2
2000,51,14,20,Marc Gene GEN,Minardi Fondmetal,63.0,+2 laps,0.0,Spain,Circuito Permanente de Jerez,Race circuit,Clockwise,Jerez de la Frontera,4.428 km (2.751 mi),13,"Spanish Grand Prix,European Grand Prix",7
2000,51,14,20,Marc Gene GEN,Minardi Fondmetal,63.0,+2 laps,0.0,Spain,Circuito Permanente del Jarama,Race circuit,Clockwise,San Sebastián de los Reyes,3.314 km (2.059 mi),12,Spanish Grand Prix,9
2000,51,14,20,Marc Gene GEN,Minardi Fondmetal,63.0,+2 laps,0.0,Spain,Montjuïc circuit,Street circuit,Anti-clockwise,Barcelona,3.791 km (2.356 mi),18,Spanish Grand Prix,4
2000,51,14,20,Marc Gene GEN,Minardi Fondmetal,63.0,+2 laps,0.0,Spain,Valencia Street Circuit,Street circuit,Clockwise,Valencia,5.419 km (3.367 mi),25,European Grand Prix,5
2000,51,15,21,Gaston Mazzacane MAZ,Minardi Fondmetal,63.0,+2 laps,0.0,Spain,Circuit de Barcelona-Catalunya *,Race circuit,Clockwise,Montmeló,4.657 km (2.894 mi),14,Spanish Grand Prix,34
2000,51,15,21,Gaston Mazzacane MAZ,Minardi Fondmetal,63.0,+2 laps,0.0,Spain,Circuit de Pedralbes,Street circuit,Clockwise,Barcelona,6.316 km (3.925 mi),6,Spanish Grand Prix,2
2000,51,15,21,Gaston Mazzacane MAZ,Minardi Fondmetal,63.0,+2 laps,0.0,Spain,Circuito Permanente de Jerez,Race circuit,Clockwise,Jerez de la Frontera,4.428 km (2.751 mi),13,"Spanish Grand Prix,European Grand Prix",7
2000,51,15,21,Gaston Mazzacane MAZ,Minardi Fondmetal,63.0,+2 laps,0.0,Spain,Circuito Permanente del Jarama,Race circuit,Clockwise,San Sebastián de los Reyes,3.314 km (2.059 mi),12,Spanish Grand Prix,9
2000,51,15,21,Gaston Mazzacane MAZ,Minardi Fondmetal,63.0,+2 laps,0.0,Spain,Montjuïc circuit,Street circuit,Anti-clockwise,Barcelona,3.791 km (2.356 mi),18,Spanish Grand Prix,4
2000,51,15,21,Gaston Mazzacane MAZ,Minardi Fondmetal,63.0,+2 laps,0.0,Spain,Valencia Street Circuit,Street circuit,Clockwise,Valencia,5.419 km (3.367 mi),25,European Grand Prix,5
2000,51,16,15,Nick Heidfeld HEI,Prost Peugeot,62.0,+3 laps,0.0,Spain,Circuit de Barcelona-Catalunya *,Race circuit,Clockwise,Montmeló,4.657 km (2.894 mi),14,Spanish Grand Prix,34
2000,51,16,15,Nick Heidfeld HEI,Prost Peugeot,62.0,+3 laps,0.0,Spain,Circuit de Pedralbes,Street circuit,Clockwise,Barcelona,6.316 km (3.925 mi),6,Spanish Grand Prix,2
2000,51,16,15,Nick Heidfeld HEI,Prost Peugeot,62.0,+3 laps,0.0,Spain,Circuito Permanente de Jerez,Race circuit,Clockwise,Jerez de la Frontera,4.428 km (2.751 mi),13,"Spanish Grand Prix,European Grand Prix",7
2000,51,16,15,Nick Heidfeld HEI,Prost Peugeot,62.0,+3 laps,0.0,Spain,Circuito Permanente del Jarama,Race circuit,Clockwise,San Sebastián de los Reyes,3.314 km (2.059 mi),12,Spanish Grand Prix,9
2000,51,16,15,Nick Heidfeld HEI,Prost Peugeot,62.0,+3 laps,0.0,Spain,Montjuïc circuit,Street circuit,Anti-clockwise,Barcelona,3.791 km (2.356 mi),18,Spanish Grand Prix,4
2000,51,16,15,Nick Heidfeld HEI,Prost Peugeot,62.0,+3 laps,0.0,Spain,Valencia Street Circuit,Street circuit,Clockwise,Valencia,5.419 km (3.367 mi),25,European Grand Prix,5
2000,51,17,10,Jenson Button BUT,Williams BMW,61.0,DNF,0.0,Spain,Circuit de Barcelona-Catalunya *,Race circuit,Clockwise,Montmeló,4.657 km (2.894 mi),14,Spanish Grand Prix,34
2000,51,17,10,Jenson Button BUT,Williams BMW,61.0,DNF,0.0,Spain,Circuit de Pedralbes,Street circuit,Clockwise,Barcelona,6.316 km (3.925 mi),6,Spanish Grand Prix,2
2000,51,17,10,Jenson Button BUT,Williams BMW,61.0,DNF,0.0,Spain,Circuito Permanente de Jerez,Race circuit,Clockwise,Jerez de la Frontera,4.428 km (2.751 mi),13,"Spanish Grand Prix,European Grand Prix",7
2000,51,17,10,Jenson Button BUT,Williams BMW,61.0,DNF,0.0,Spain,Circuito Permanente del Jarama,Race circuit,Clockwise,San Sebastián de los Reyes,3.314 km (2.059 mi),12,Spanish Grand Prix,9
2000,51,17,10,Jenson Button BUT,Williams BMW,61.0,DNF,0.0,Spain,Montjuïc circuit,Street circuit,Anti-clockwise,Barcelona,3.791 km (2.356 mi),18,Spanish Grand Prix,4
2000,51,17,10,Jenson Button BUT,Williams BMW,61.0,DNF,0.0,Spain,Valencia Street Circuit,Street circuit,Clockwise,Valencia,5.419 km (3.367 mi),25,European Grand Prix,5
2000,51,NC,19,Jos Verstappen VER,Arrows Supertec,25.0,DNF,0.0,Spain,Circuit de Barcelona-Catalunya *,Race circuit,Clockwise,Montmeló,4.657 km (2.894 mi),14,Spanish Grand Prix,34
2000,51,NC,19,Jos Verstappen VER,Arrows Supertec,25.0,DNF,0.0,Spain,Circuit de Pedralbes,Street circuit,Clockwise,Barcelona,6.316 km (3.925 mi),6,Spanish Grand Prix,2
2000,51,NC,19,Jos Verstappen VER,Arrows Supertec,25.0,DNF,0.0,Spain,Circuito Permanente de Jerez,Race circuit,Clockwise,Jerez de la Frontera,4.428 km (2.751 mi),13,"Spanish Grand Prix,European Grand Prix",7
2000,51,NC,19,Jos Verstappen VER,Arrows Supertec,25.0,DNF,0.0,Spain,Circuito Permanente del Jarama,Race circuit,Clockwise,San Sebastián de los Reyes,3.314 km (2.059 mi),12,Spanish Grand Prix,9
2000,51,NC,19,Jos Verstappen VER,Arrows Supertec,25.0,DNF,0.0,Spain,Montjuïc circuit,Street circuit,Anti-clockwise,Barcelona,3.791 km (2.356 mi),18,Spanish Grand Prix,4
2000,51,NC,19,Jos Verstappen VER,Arrows Supertec,25.0,DNF,0.0,Spain,Valencia Street Circuit,Street circuit,Clockwise,Valencia,5.419 km (3.367 mi),25,European Grand Prix,5
2000,51,NC,22,Jacques Villeneuve VIL,BAR Honda,21.0,DNF,0.0,Spain,Circuit de Barcelona-Catalunya *,Race circuit,Clockwise,Montmeló,4.657 km (2.894 mi),14,Spanish Grand Prix,34
2000,51,NC,22,Jacques Villeneuve VIL,BAR Honda,21.0,DNF,0.0,Spain,Circuit de Pedralbes,Street circuit,Clockwise,Barcelona,6.316 km (3.925 mi),6,Spanish Grand Prix,2
2000,51,NC,22,Jacques Villeneuve VIL,BAR Honda,21.0,DNF,0.0,Spain,Circuito Permanente de Jerez,Race circuit,Clockwise,Jerez de la Frontera,4.428 km (2.751 mi),13,"Spanish Grand Prix,European Grand Prix",7
2000,51,NC,22,Jacques Villeneuve VIL,BAR Honda,21.0,DNF,0.0,Spain,Circuito Permanente del Jarama,Race circuit,Clockwise,San Sebastián de los Reyes,3.314 km (2.059 mi),12,Spanish Grand Prix,9
2000,51,NC,22,Jacques Villeneuve VIL,BAR Honda,21.0,DNF,0.0,Spain,Montjuïc circuit,Street circuit,Anti-clockwise,Barcelona,3.791 km (2.356 mi),18,Spanish Grand Prix,4
2000,51,NC,22,Jacques Villeneuve VIL,BAR Honda,21.0,DNF,0.0,Spain,Valencia Street Circuit,Street circuit,Clockwise,Valencia,5.419 km (3.367 mi),25,European Grand Prix,5
2000,51,NC,14,Jean Alesi ALE,Prost Peugeot,1.0,DNF,0.0,Spain,Circuit de Barcelona-Catalunya *,Race circuit,Clockwise,Montmeló,4.657 km (2.894 mi),14,Spanish Grand Prix,34
2000,51,NC,14,Jean Alesi ALE,Prost Peugeot,1.0,DNF,0.0,Spain,Circuit de Pedralbes,Street circuit,Clockwise,Barcelona,6.316 km (3.925 mi),6,Spanish Grand Prix,2
2000,51,NC,14,Jean Alesi ALE,Prost Peugeot,1.0,DNF,0.0,Spain,Circuito Permanente de Jerez,Race circuit,Clockwise,Jerez de la Frontera,4.428 km (2.751 mi),13,"Spanish Grand Prix,European Grand Prix",7
2000,51,NC,14,Jean Alesi ALE,Prost Peugeot,1.0,DNF,0.0,Spain,Circuito Permanente del Jarama,Race circuit,Clockwise,San Sebastián de los Reyes,3.314 km (2.059 mi),12,Spanish Grand Prix,9
2000,51,NC,14,Jean Alesi ALE,Prost Peugeot,1.0,DNF,0.0,Spain,Montjuïc circuit,Street circuit,Anti-clockwise,Barcelona,3.791 km (2.356 mi),18,Spanish Grand Prix,4
2000,51,NC,14,Jean Alesi ALE,Prost Peugeot,1.0,DNF,0.0,Spain,Valencia Street Circuit,Street circuit,Clockwise,Valencia,5.419 km (3.367 mi),25,European Grand Prix,5
2000,51,NC,18,Pedro de la Rosa DLR,Arrows Supertec,1.0,DNF,0.0,Spain,Circuit de Barcelona-Catalunya *,Race circuit,Clockwise,Montmeló,4.657 km (2.894 mi),14,Spanish Grand Prix,34
2000,51,NC,18,Pedro de la Rosa DLR,Arrows Supertec,1.0,DNF,0.0,Spain,Circuit de Pedralbes,Street circuit,Clockwise,Barcelona,6.316 km (3.925 mi),6,Spanish Grand Prix,2
2000,51,NC,18,Pedro de la Rosa DLR,Arrows Supertec,1.0,DNF,0.0,Spain,Circuito Permanente de Jerez,Race circuit,Clockwise,Jerez de la Frontera,4.428 km (2.751 mi),13,"Spanish Grand Prix,European Grand Prix",7
2000,51,NC,18,Pedro de la Rosa DLR,Arrows Supertec,1.0,DNF,0.0,Spain,Circuito Permanente del Jarama,Race circuit,Clockwise,San Sebastián de los Reyes,3.314 km (2.059 mi),12,Spanish Grand Prix,9
2000,51,NC,18,Pedro de la Rosa DLR,Arrows Supertec,1.0,DNF,0.0,Spain,Montjuïc circuit,Street circuit,Anti-clockwise,Barcelona,3.791 km (2.356 mi),18,Spanish Grand Prix,4
2000,51,NC,18,Pedro de la Rosa DLR,Arrows Supertec,1.0,DNF,0.0,Spain,Valencia Street Circuit,Street circuit,Clockwise,Valencia,5.419 km (3.367 mi),25,European Grand Prix,5
2000,51,NC,16,Pedro Diniz DIN,Sauber Petronas,0.0,DNF,0.0,Spain,Circuit de Barcelona-Catalunya *,Race circuit,Clockwise,Montmeló,4.657 km (2.894 mi),14,Spanish Grand Prix,34
2000,51,NC,16,Pedro Diniz DIN,Sauber Petronas,0.0,DNF,0.0,Spain,Circuit de Pedralbes,Street circuit,Clockwise,Barcelona,6.316 km (3.925 mi),6,Spanish Grand Prix,2
2000,51,NC,16,Pedro Diniz DIN,Sauber Petronas,0.0,DNF,0.0,Spain,Circuito Permanente de Jerez,Race circuit,Clockwise,Jerez de la Frontera,4.428 km (2.751 mi),13,"Spanish Grand Prix,European Grand Prix",7
2000,51,NC,16,Pedro Diniz DIN,Sauber Petronas,0.0,DNF,0.0,Spain,Circuito Permanente del Jarama,Race circuit,Clockwise,San Sebastián de los Reyes,3.314 km (2.059 mi),12,Spanish Grand Prix,9
2000,51,NC,16,Pedro Diniz DIN,Sauber Petronas,0.0,DNF,0.0,Spain,Montjuïc circuit,Street circuit,Anti-clockwise,Barcelona,3.791 km (2.356 mi),18,Spanish Grand Prix,4
2000,51,NC,16,Pedro Diniz DIN,Sauber Petronas,0.0,DNF,0.0,Spain,Valencia Street Circuit,Street circuit,Clockwise,Valencia,5.419 km (3.367 mi),25,European Grand Prix,5
2000,53,1,2,David Coulthard COU,McLaren Mercedes,78.0,1:49:28.213,10.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,2,4,Rubens Barrichello BAR,Ferrari,78.0,+15.889s,6.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,3,11,Giancarlo Fisichella FIS,Benetton Playlife,78.0,+18.522s,4.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,4,7,Eddie Irvine IRV,Jaguar Cosworth,78.0,+65.924s,3.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,5,17,Mika Salo SAL,Sauber Petronas,78.0,+80.774s,2.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,6,1,Mika Hakkinen HAK,McLaren Mercedes,77.0,+1 lap,1.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,7,22,Jacques Villeneuve VIL,BAR Honda,77.0,+1 lap,0.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,8,15,Nick Heidfeld HEI,Prost Peugeot,77.0,+1 lap,0.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,9,8,Johnny Herbert HER,Jaguar Cosworth,76.0,+2 laps,0.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,10,5,Heinz-Harald Frentzen FRE,Jordan Mugen Honda,70.0,DNF,0.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,NC,19,Jos Verstappen VER,Arrows Supertec,60.0,DNF,0.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,NC,3,Michael Schumacher MSC,Ferrari,55.0,DNF,0.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,NC,23,Ricardo Zonta ZON,BAR Honda,48.0,DNF,0.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,NC,9,Ralf Schumacher RSC,Williams BMW,37.0,DNF,0.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,NC,6,Jarno Trulli TRU,Jordan Mugen Honda,36.0,DNF,0.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,NC,16,Pedro Diniz DIN,Sauber Petronas,30.0,DNF,0.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,NC,14,Jean Alesi ALE,Prost Peugeot,29.0,DNF,0.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,NC,21,Gaston Mazzacane MAZ,Minardi Fondmetal,22.0,DNF,0.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,NC,20,Marc Gene GEN,Minardi Fondmetal,21.0,DNF,0.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,NC,12,Alexander Wurz WUR,Benetton Playlife,18.0,DNF,0.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,53,NC,10,Jenson Button BUT,Williams BMW,16.0,DNF,0.0,Monaco,Circuit de Monaco *,Street circuit,Clockwise,Monte Carlo,3.337 km (2.074 mi),19,Monaco Grand Prix,70
2000,54,1,3,Michael Schumacher MSC,Ferrari,69.0,1:41:12.313,10.0,Canada,Circuit Gilles-Villeneuve *,Street circuit,Clockwise,Montreal,4.361 km (2.710 mi),13,Canadian Grand Prix,43
2000,54,1,3,Michael Schumacher MSC,Ferrari,69.0,1:41:12.313,10.0,Canada,Circuit Mont-Tremblant,Race circuit,Clockwise,Mont-Tremblant,4.265 km (2.650 mi),15,Canadian Grand Prix,2
2000,54,1,3,Michael Schumacher MSC,Ferrari,69.0,1:41:12.313,10.0,Canada,Mosport International Raceway,Race circuit,Clockwise,Bowmanville,3.957 km (2.459 mi),10,Canadian Grand Prix,8
2000,54,2,4,Rubens Barrichello BAR,Ferrari,69.0,+0.174s,6.0,Canada,Circuit Gilles-Villeneuve *,Street circuit,Clockwise,Montreal,4.361 km (2.710 mi),13,Canadian Grand Prix,43
2000,54,2,4,Rubens Barrichello BAR,Ferrari,69.0,+0.174s,6.0,Canada,Circuit Mont-Tremblant,Race circuit,Clockwise,Mont-Tremblant,4.265 km (2.650 mi),15,Canadian Grand Prix,2
2000,54,2,4,Rubens Barrichello BAR,Ferrari,69.0,+0.174s,6.0,Canada,Mosport International Raceway,Race circuit,Clockwise,Bowmanville,3.957 km (2.459 mi),10,Canadian Grand Prix,8
2000,54,3,11,Giancarlo Fisichella FIS,Benetton Playlife,69.0,+15.365s,4.0,Canada,Circuit Gilles-Villeneuve *,Street circuit,Clockwise,Montreal,4.361 km (2.710 mi),13,Canadian Grand Prix,43
2000,54,3,11,Giancarlo Fisichella FIS,Benetton Playlife,69.0,+15.365s,4.0,Canada,Circuit Mont-Tremblant,Race circuit,Clockwise,Mont-Tremblant,4.265 km (2.650 mi),15,Canadian Grand Prix,2
